Year,Month,Day,Hour,Temp,Humi,WS,WD,Solar
2019,4,14,15,12.7,63,3.6,250,1.89
2019,4,14,16,13.5,53,3.7,270,1.26
2019,4,14,17,13,54,4.5,270,0.97
2019,4,14,18,12.7,24,5.4,290,0.86
2019,4,15,8,6.8,38,1,20,0.76
2019,4,15,9,10.1,28,1.9,180,1.46
2019,4,15,10,12.8,23,2.1,160,2.14
2019,4,15,11,14.8,19,2.9,270,2.66
2019,4,15,12,16.8,22,2,200,2.93
2019,4,15,13,17.3,19,4.2,290,3.09
2019,4,15,14,17.7,15,2.9,290,3.02
2019,4,15,15,17.6,14,4,270,2.76
2019,4,15,16,17.6,14,2.5,250,2.3
2019,4,15,17,17.5,14,3.1,250,1.67
2019,4,15,18,16.8,17,2.4,290,0.9
2019,4,16,8,10,38,1.3,70,0.84
2019,4,16,9,13,29,1,70,1.63
2019,4,16,10,15.8,22,1.4,70,2.32
2019,4,16,11,17.3,21,1,360,2.69
2019,4,16,12,19.7,15,2.8,200,3.13
2019,4,16,13,20.6,14,3.5,290,3.28
2019,4,16,14,21.8,13,3.2,270,2.85
2019,4,16,15,22.1,11,2.4,290,2.42
2019,4,16,16,21.9,11,3,270,1.81
2019,4,16,17,21.2,11,3.8,320,1.44
2019,4,16,18,20,12,3.2,290,0.84
2019,4,17,8,11.9,27,0.9,70,0.86
2019,4,17,9,15.3,22,0.9,160,1.61
2019,4,17,10,17.9,18,1.9,230,2.29
2019,4,17,11,20,18,2.8,200,2.77
2019,4,17,12,20.8,23,1.8,250,3.08
2019,4,17,13,21.6,25,3.4,230,3.23
2019,4,17,14,21.2,38,4,270,3.13
2019,4,17,15,21.1,37,3,290,2.84
2019,4,17,16,20.8,34,3.7,270,2.31
2019,4,17,17,19.8,36,3.3,270,1.52
2019,4,17,18,18.6,43,4,290,0.92
2019,4,18,8,13,64,1.7,230,0.67
2019,4,18,9,13.9,66,2.2,200,0.81
2019,4,18,10,14.5,64,3,250,0.82
2019,4,18,11,14.5,64,3,270,0.56
2019,4,18,12,14.5,64,2.8,230,0.25
2019,4,18,13,15.7,57,4.2,250,0.81
2019,4,18,14,15.3,62,4.6,230,1.05
2019,4,18,15,14.5,70,4.7,270,0.36
2019,4,18,16,13.6,79,2.3,270,0.17
2019,4,18,17,13.1,81,2.1,290,0.14
2019,4,18,18,12.7,83,2.9,270,0.07
2019,4,19,8,11.2,60,2.5,70,0.31
2019,4,19,9,12.1,55,2.3,70,0.63
2019,4,19,10,12.8,50,2.8,70,0.89
2019,4,19,11,13.3,47,2.1,90,0.97
2019,4,19,12,13.7,45,2.4,70,0.75
2019,4,19,13,15.6,40,2.2,70,1.61
2019,4,19,14,17.5,39,1.9,90,2.96
2019,4,19,15,18.4,38,1.6,90,2.73
2019,4,19,16,19.1,36,1.7,90,2.24
2019,4,19,17,19.3,34,0.7,70,1.59
2019,4,19,18,18.9,34,1.1,50,0.86
2019,4,20,8,12.1,60,0.6,70,0.31
2019,4,20,9,13.1,61,1.1,230,0.54
2019,4,20,10,14.5,62,1.3,160,1.15
2019,4,20,11,16.4,53,1.7,230,1.94
2019,4,20,12,17,53,2.1,230,1.93
2019,4,20,13,17.7,48,3.1,250,1.98
2019,4,20,14,17.7,50,3.1,270,2.03
2019,4,20,15,18.9,46,3.5,180,2.55
2019,4,20,16,18.2,47,3.3,290,1.29
2019,4,20,17,17,60,3.1,290,0.6
2019,4,20,18,16.1,66,3.1,290,0.2
2019,4,21,8,13,94,0,0,0.15
2019,4,21,9,13.4,93,1.4,340,0.21
2019,4,21,10,14.2,84,1.9,290,0.61
2019,4,21,11,14.7,85,1.9,270,0.79
2019,4,21,12,16.1,69,1.5,250,1.42
2019,4,21,13,17.3,64,1.9,200,1.8
2019,4,21,14,17.9,64,1.9,250,1.6
2019,4,21,15,19.3,60,2.8,180,2.5
2019,4,21,16,19.8,57,1.9,250,2.12
2019,4,21,17,20.1,54,2.6,290,1.32
2019,4,21,18,18,59,4.1,270,0.67
2019,4,22,8,13.5,70,1.3,90,0.81
2019,4,22,9,16.4,61,0.9,110,1.53
2019,4,22,10,18.8,55,1.6,180,2.17
2019,4,22,11,21,47,2,70,2.68
2019,4,22,12,22.9,35,2,110,2.98
2019,4,22,13,24.4,27,2.1,50,3.09
2019,4,22,14,26.1,24,1.2,360,2.98
2019,4,22,15,27.4,23,1.5,110,2.65
2019,4,22,16,28,21,1.5,270,2.06
2019,4,22,17,27.6,23,1.8,270,1.32
2019,4,22,18,25.8,29,2.7,290,0.73
2019,4,23,8,17.9,48,1.5,70,0.74
2019,4,23,9,20.4,42,0.6,50,1.42
2019,4,23,10,22.1,41,0.8,50,1.52
2019,4,23,11,23.9,41,1.9,180,2.08
2019,4,23,12,25.1,39,1,70,2.16
2019,4,23,13,25,40,1.4,50,1.2
2019,4,23,14,25.3,38,0.7,290,1
2019,4,23,15,25.3,39,1.7,290,0.9
2019,4,23,16,24.7,42,2.6,320,0.94
2019,4,23,17,24.4,44,1.9,270,0.61
2019,4,23,18,23.3,50,2,270,0.24
2019,4,24,8,16.5,95,1,50,0.27
2019,4,24,9,17.2,82,0.2,0,0.51
2019,4,24,10,19,74,0.8,360,1.11
2019,4,24,11,19.3,73,3.3,320,1.53
2019,4,24,12,21.6,62,1.5,320,2.7
2019,4,24,13,23.3,54,1.2,290,2.71
2019,4,24,14,24.5,52,3.4,230,2.74
2019,4,24,15,25.5,47,2.8,290,2.74
2019,4,24,16,25.6,48,2.3,290,2.04
2019,4,24,17,24,51,3.6,290,1.42
2019,4,24,18,22.8,51,4.2,290,0.81
2019,4,25,8,15.8,57,2.8,70,0.26
2019,4,25,9,15.8,53,2.6,90,0.45
2019,4,25,10,15.8,52,2.6,90,0.69
2019,4,25,11,14.7,54,3.1,90,0.28
2019,4,25,12,14.9,51,3,70,0.43
2019,4,25,13,14,68,2.6,90,0.55
2019,4,25,14,12.7,77,2,70,0.28
2019,4,25,15,11.9,82,2.1,70,0.16
2019,4,25,16,11,88,2.6,70,0.14
2019,4,25,17,10.5,92,2.4,70,0.12
2019,4,25,18,10.2,93,2.9,70,0.08
2019,4,26,8,8,91,1.4,20,0.08
2019,4,26,9,8.4,84,2,70,0.2
2019,4,26,10,9,79,2.1,50,0.41
2019,4,26,11,9.3,76,1.1,70,0.35
2019,4,26,12,9.6,74,1.8,20,0.36
2019,4,26,13,9.8,72,2.1,50,0.39
2019,4,26,14,9.9,72,2.2,70,0.48
2019,4,26,15,9.5,83,1.3,50,0.29
2019,4,26,16,9.5,83,0.9,20,0.32
2019,4,26,17,9.2,85,1.6,50,0.25
2019,4,26,18,9.2,81,1.3,50,0.25
2019,4,27,8,7.2,63,0.7,320,1.05
2019,4,27,9,9.7,56,1.2,320,1.77
2019,4,27,10,12,48,2.1,320,2.43
2019,4,27,11,14.1,44,1.9,230,2.89
2019,4,27,12,15.8,38,2.2,290,3.24
2019,4,27,13,17.1,31,2.4,270,3.07
2019,4,27,14,17.4,29,2.8,290,2.43
2019,4,27,15,18,27,2.8,320,2.43
2019,4,27,16,17.3,34,3.6,200,1.79
2019,4,27,17,16.7,33,1.7,270,0.84
2019,4,27,18,16.1,37,2.3,290,0.79
2019,4,28,8,11.4,61,0.7,230,0.34
2019,4,28,9,11.9,60,2.2,200,0.46
2019,4,28,10,12.3,58,2.9,180,0.58
2019,4,28,11,14.1,45,2.2,250,2.01
2019,4,28,12,15.9,39,2.2,200,2.56
2019,4,28,13,16.2,38,2,250,2.23
2019,4,28,14,15.5,39,2.6,200,1.11
2019,4,28,15,16.1,35,3.5,230,1.36
2019,4,28,16,15.4,36,3,290,0.49
2019,4,28,17,15.1,40,2,320,0.41
2019,4,28,18,14.5,40,3,290,0.19
2019,4,29,8,11,57,1,70,0.72
2019,4,29,9,13.3,48,1.7,70,1.31
2019,4,29,10,14.5,46,1.5,50,1.35
2019,4,29,11,15.3,44,2,50,1.26
2019,4,29,12,15.8,45,0.5,70,1
2019,4,29,13,16,43,1.1,160,0.73
2019,4,29,14,15.9,44,0.8,50,0.47
2019,4,29,15,15.8,45,1.2,20,0.39
2019,4,29,16,16,42,1,70,0.51
2019,4,29,17,16.3,41,0.6,50,0.56
2019,4,29,18,17.3,38,0.9,70,1.03
2019,4,30,8,12.1,61,0.9,70,0.78
2019,4,30,9,14.4,53,0.9,160,1.39
2019,4,30,10,16.4,45,0.8,230,1.79
2019,4,30,11,18.6,44,1.9,250,2.3
2019,4,30,12,20.1,42,3.1,200,2.61
2019,4,30,13,21,35,3,200,2.66
2019,4,30,14,21.8,32,1.9,320,2.67
2019,4,30,15,22.3,33,2.4,270,2.62
2019,4,30,16,22.1,34,3.2,270,2.2
2019,4,30,17,21.3,35,3.3,270,1.48
2019,4,30,18,19.6,38,2.8,290,0.77
2019,5,1,8,12.9,59,1,270,0.75
2019,5,1,9,14.6,57,1.7,200,1.48
2019,5,1,10,16.7,53,2.9,290,2.12
2019,5,1,11,18.4,49,2.5,270,2.75
2019,5,1,12,20,46,2.9,270,3.04
2019,5,1,13,21.3,41,3.1,230,3.15
2019,5,1,14,21.9,41,3.7,270,3.11
2019,5,1,15,21.9,45,4.1,200,2.73
2019,5,1,16,20.7,48,3.6,250,2.23
2019,5,1,17,20.3,47,2.9,270,1.61
2019,5,1,18,19.6,48,3.3,270,0.93
2019,5,2,8,13.8,31,0.8,290,1.08
2019,5,2,9,16.6,28,3.7,320,1.83
2019,5,2,10,18.4,23,3.4,320,2.48
2019,5,2,11,20.3,20,3,320,2.99
2019,5,2,12,21.7,19,3.3,290,3.27
2019,5,2,13,23.2,20,2,230,3.4
2019,5,2,14,24.3,16,4.3,270,3.26
2019,5,2,15,25,18,3.5,270,2.95
2019,5,2,16,24,19,5.1,290,2.44
2019,5,2,17,22.1,24,4.1,290,1.79
2019,5,2,18,20.3,21,3.6,290,1.04
2019,5,3,8,13.9,33,1,20,1.02
2019,5,3,9,17,29,1.2,90,1.75
2019,5,3,10,19,25,1.6,180,2.37
2019,5,3,11,21.2,26,1.3,140,2.83
2019,5,3,12,23.2,23,2.5,180,3.11
2019,5,3,13,24.9,21,2.1,250,3.19
2019,5,3,14,25.8,20,3.1,270,3.05
2019,5,3,15,25.6,19,3.3,270,2.75
2019,5,3,16,25.3,19,2.7,290,2.3
2019,5,3,17,25,20,2.4,250,1.66
2019,5,3,18,23.7,25,2.3,290,0.91
2019,5,4,8,15.2,54,1.1,50,0.81
2019,5,4,9,17.5,46,0.8,50,1.46
2019,5,4,10,20.1,41,0.7,230,2.15
2019,5,4,11,22.6,36,2.1,200,2.6
2019,5,4,12,24.3,28,2,200,2.68
2019,5,4,13,25.7,25,1.9,290,2.85
2019,5,4,14,26.4,23,2.5,320,2.28
2019,5,4,15,27.3,22,2.5,290,2.35
2019,5,4,16,27.1,27,3,290,1.92
2019,5,4,17,26.2,21,3.8,290,1.58
2019,5,4,18,24.7,22,3.3,290,0.86
2019,5,5,8,16.3,46,1.1,20,0.8
2019,5,5,9,18.7,38,1,50,1.25
2019,5,5,10,21.4,34,1.8,200,2.26
2019,5,5,11,23.8,26,2.1,200,2.79
2019,5,5,12,25.2,17,3.1,320,3.03
2019,5,5,13,26.3,16,2.9,250,3.29
2019,5,5,14,26.4,19,4.1,290,3.19
2019,5,5,15,26.2,12,4.2,290,2.92
2019,5,5,16,24.8,16,3.8,270,2.4
2019,5,5,17,24,16,4.5,270,1.73
2019,5,5,18,22.3,19,3.7,270,0.9
2019,5,6,8,11.3,27,4,340,1.19
2019,5,6,9,13.4,20,2.9,360,1.91
2019,5,6,10,15.1,18,2.4,360,2.61
2019,5,6,11,16.4,15,3.1,340,3.06
2019,5,6,12,17.9,14,2.6,320,3.36
2019,5,6,13,17.9,16,4.3,290,3.46
2019,5,6,14,18.9,14,2.8,360,3.31
2019,5,6,15,19.7,13,3.2,290,3.03
2019,5,6,16,19.6,13,3,290,2.52
2019,5,6,17,19.4,14,3.4,270,1.86
2019,5,6,18,18.2,27,3,250,1.1
2019,5,7,8,12.1,37,1.5,230,1.12
2019,5,7,9,14.8,30,1.7,180,1.83
2019,5,7,10,17,30,2.2,180,2.45
2019,5,7,11,18.7,29,2.8,290,2.91
2019,5,7,12,20,27,3.8,250,3.17
2019,5,7,13,20.9,19,3.9,230,3.36
2019,5,7,14,21.5,17,4,270,3.24
2019,5,7,15,21.4,21,4.5,250,2.92
2019,5,7,16,21.4,21,4.8,250,2.43
2019,5,7,17,19.7,25,4.2,250,1.75
2019,5,7,18,18.5,26,3.9,250,1.03
2019,5,8,8,13.5,40,3.2,200,1.11
2019,5,8,9,15.4,39,2.8,200,1.79
2019,5,8,10,16.9,40,3.5,200,2.22
2019,5,8,11,18.4,41,2.7,250,2.73
2019,5,8,12,19.6,38,3.3,230,2.93
2019,5,8,13,21,33,3.3,200,3.12
2019,5,8,14,20.5,35,3.5,200,2.31
2019,5,8,15,20.8,35,4.1,200,2.21
2019,5,8,16,20.6,33,3.7,250,2.04
2019,5,8,17,19.8,41,3.4,230,1.26
2019,5,8,18,19.1,41,4.3,270,0.91
2019,5,9,8,14.1,51,1.9,200,0.93
2019,5,9,9,15.7,45,2.4,200,1.44
2019,5,9,10,17.4,40,3,230,2.18
2019,5,9,11,19.4,32,3,270,2.69
2019,5,9,12,20.9,23,2.9,290,3.12
2019,5,9,13,21.7,23,4.4,270,3.17
2019,5,9,14,22.4,21,3.5,270,3.16
2019,5,9,15,22.6,22,3.5,250,2.84
2019,5,9,16,22.5,20,3.7,250,2.39
2019,5,9,17,22.2,23,3.2,270,1.77
2019,5,9,18,21.1,19,2.5,230,1.04
2019,5,10,8,13.6,48,1.5,20,1.11
2019,5,10,9,16.6,41,1,110,1.8
2019,5,10,10,19.3,35,0.9,70,2.4
2019,5,10,11,21.7,32,1.8,160,2.83
2019,5,10,12,23.5,30,1.9,180,3.09
2019,5,10,13,25.2,31,3,270,3.2
2019,5,10,14,26,29,3.2,230,3
2019,5,10,15,26.1,31,2.6,290,2.55
2019,5,10,16,25.8,32,3.5,290,2.34
2019,5,10,17,23.3,39,2.9,270,1.26
2019,5,10,18,22.1,38,3,270,0.84
2019,5,11,8,15.8,48,0.9,290,1.02
2019,5,11,9,18.6,42,0.9,250,1.67
2019,5,11,10,21.1,36,1.1,290,2.25
2019,5,11,11,23.2,34,2.4,200,2.73
2019,5,11,12,24.8,32,2.9,250,3.04
2019,5,11,13,26.6,28,3,230,3.19
2019,5,11,14,27.6,25,3.6,270,3.07
2019,5,11,15,27.6,32,3.4,250,2.62
2019,5,11,16,26.9,32,2.7,290,2.05
2019,5,11,17,26.7,30,3,290,1.73
2019,5,11,18,25.8,27,2.7,270,1.03
2019,5,12,8,18.2,42,1,90,0.9
2019,5,12,9,20.2,38,1.8,70,1.39
2019,5,12,10,22.4,33,1.4,70,2.03
2019,5,12,11,24.4,32,1.8,140,2.53
2019,5,12,12,25.6,30,1.6,160,2.41
2019,5,12,13,26.9,28,0.9,200,2.61
2019,5,12,14,27.9,27,1.2,110,2.47
2019,5,12,15,28.4,26,3,180,2.3
2019,5,12,16,28.7,25,2.4,200,2.17
2019,5,12,17,27.8,29,1.9,250,1.46
2019,5,12,18,26.6,29,2.6,290,0.85
2019,5,13,8,19,44,0.8,20,0.76
2019,5,13,9,20.6,31,1.6,110,0.93
2019,5,13,10,21.2,33,1.7,110,0.92
2019,5,13,11,21.6,38,1.4,110,0.85
2019,5,13,12,22.2,35,1.2,160,0.92
2019,5,13,13,22.8,32,1.4,290,0.97
2019,5,13,14,21.7,34,2.9,270,0.91
2019,5,13,15,21.2,35,2.6,290,0.64
2019,5,13,16,20.5,35,2.6,290,0.54
2019,5,13,17,20,47,1.5,290,0.44
2019,5,13,18,19.9,47,2.3,250,0.24
2019,5,14,8,16.2,50,1.3,20,0.92
2019,5,14,9,18.3,42,0.6,200,1.4
2019,5,14,10,21.1,35,1.8,180,2.37
2019,5,14,11,22.5,30,1.5,230,2.86
2019,5,14,12,24.1,30,2.1,250,3.13
2019,5,14,13,25.5,26,2,250,3.25
2019,5,14,14,26.2,27,1.8,290,2.95
2019,5,14,15,26.6,28,1.9,320,2.77
2019,5,14,16,26.3,26,2.8,290,2.11
2019,5,14,17,25.5,28,3.2,320,1.69
2019,5,14,18,24.2,32,3.8,290,1.03
2019,5,15,8,17.5,54,1.1,50,0.75
2019,5,15,9,19.3,47,0.7,70,1.14
2019,5,15,10,21.3,41,0.9,140,1.36
2019,5,15,11,22.3,45,1.5,140,1.5
2019,5,15,12,24.4,35,2,230,2.65
2019,5,15,13,25.8,30,1.7,230,2.56
2019,5,15,14,27.2,26,2.4,200,2.93
2019,5,15,15,27.5,28,2.8,290,2.69
2019,5,15,16,27.7,26,2.8,290,2.31
2019,5,15,17,26.6,34,3.4,290,1.69
2019,5,15,18,25.3,39,3,290,1.01
2019,5,16,8,20.2,53,0.9,70,1.03
2019,5,16,9,22.5,47,1,140,1.69
2019,5,16,10,24.8,41,1,50,2.32
2019,5,16,11,26.5,34,1.6,270,2.71
2019,5,16,12,28.3,32,2.2,160,2.96
2019,5,16,13,29.6,30,2.1,200,3.06
2019,5,16,14,29.6,29,3.7,270,2.93
2019,5,16,15,29.9,26,3.2,270,2.79
2019,5,16,16,29.2,30,3.1,270,2.19
2019,5,16,17,28.9,30,2.9,290,1.66
2019,5,16,18,28.1,27,2.8,290,1.02
2019,5,17,8,21.2,45,1.1,90,0.98
2019,5,17,9,23.4,38,1.1,70,1.48
2019,5,17,10,25.2,37,1.7,70,1.93
2019,5,17,11,26.3,35,1.9,50,1.96
2019,5,17,12,27.1,33,1.3,50,1.77
2019,5,17,13,27.4,33,1.1,360,1.34
2019,5,17,14,27.8,33,2.5,160,1.37
2019,5,17,15,28,33,1,340,1.21
2019,5,17,16,28.2,31,0.7,180,1.01
2019,5,17,17,27.7,32,2.1,230,0.67
2019,5,17,18,27,35,2.1,160,0.4
2019,5,18,8,22.5,43,1.3,70,1.17
2019,5,18,9,23.1,39,2,140,0.75
2019,5,18,10,24.1,41,2.6,110,1.47
2019,5,18,11,23.9,44,3.7,160,1.77
2019,5,18,12,23.9,43,2.6,110,1.73
2019,5,18,13,23.6,44,3.9,160,1.56
2019,5,18,14,23.6,45,2.9,90,1.41
2019,5,18,15,25.1,42,2.4,90,1.99
2019,5,18,16,25.2,42,2.4,90,1.71
2019,5,18,17,25.2,43,2.8,110,1.4
2019,5,18,18,25,40,3,110,0.82
2019,5,19,8,18.8,82,0.9,90,0.25
2019,5,19,9,18.6,89,1,90,0.28
2019,5,19,10,18.5,95,1.2,70,0.41
2019,5,19,11,18.5,96,1.3,70,0.39
2019,5,19,12,18.7,96,1.3,90,0.41
2019,5,19,13,19.7,95,1.2,70,0.68
2019,5,19,14,21,91,1.5,90,1.1
2019,5,19,15,20.5,95,0.7,70,0.64
2019,5,19,16,20.4,95,0.6,70,0.38
2019,5,19,17,20.5,95,1.1,90,0.34
2019,5,19,18,20.2,96,0.5,70,0.17
2019,5,20,8,15.8,70,3.8,270,0.8
2019,5,20,9,15.8,59,3.9,270,0.98
2019,5,20,10,16.7,52,4.8,270,2.13
2019,5,20,11,17.4,46,3.4,270,2.82
2019,5,20,12,18.3,42,4.3,250,3.5
2019,5,20,13,18.2,37,5.2,270,3.59
2019,5,20,14,18.3,43,4.3,230,2.83
2019,5,20,15,18,47,4,250,1.92
2019,5,20,16,18.5,42,4.3,270,2.29
2019,5,20,17,18.4,41,4,270,1.99
2019,5,20,18,17.3,44,3.5,270,1.25
2019,5,21,8,14.6,58,1.9,200,1.25
2019,5,21,9,16.4,55,3.5,200,1.94
2019,5,21,10,18.2,48,3.2,230,2.55
2019,5,21,11,20.2,37,3.4,270,3.06
2019,5,21,12,21.4,34,3.7,250,3.39
2019,5,21,13,22.4,30,4,250,3.46
2019,5,21,14,22.9,27,5.2,230,3.42
2019,5,21,15,23.2,27,5.8,230,3.08
2019,5,21,16,22.8,30,4.5,250,2.57
2019,5,21,17,22.7,29,3.4,270,1.93
2019,5,21,18,21,33,4.2,230,1.18
2019,5,22,8,15.9,53,1.3,230,1.2
2019,5,22,9,18.1,45,2.2,180,1.91
2019,5,22,10,20.2,40,2.9,180,2.52
2019,5,22,11,22.3,32,2.7,250,2.96
2019,5,22,12,23.9,28,3.5,230,3.32
2019,5,22,13,25.3,21,4.1,230,3.42
2019,5,22,14,25.7,20,4.7,230,3.28
2019,5,22,15,26.3,21,3.7,230,2.96
2019,5,22,16,25.4,21,4.1,250,2.18
2019,5,22,17,25.1,26,3.6,270,1.84
2019,5,22,18,23.6,30,2.4,250,0.86
2019,5,23,8,18.3,57,0.9,160,1.11
2019,5,23,9,20.1,54,2,180,1.8
2019,5,23,10,22,49,1.4,230,2.42
2019,5,23,11,23.8,44,2.6,200,2.9
2019,5,23,12,25.4,39,1.8,270,3.21
2019,5,23,13,26.4,37,2.7,320,3.29
2019,5,23,14,27.8,31,2.4,270,3.21
2019,5,23,15,28.8,25,2.8,270,2.87
2019,5,23,16,28.9,23,2.5,250,2.47
2019,5,23,17,28.8,20,2.7,270,1.88
2019,5,23,18,28.2,19,2.3,270,1.2
2019,5,24,8,20.6,44,1.4,70,1.11
2019,5,24,9,23,41,1.6,70,1.8
2019,5,24,10,25.3,38,1.1,90,2.37
2019,5,24,11,26.9,36,1.4,90,2.85
2019,5,24,12,28.8,33,1.3,180,3.11
2019,5,24,13,30.3,32,2.1,200,3.21
2019,5,24,14,31.6,30,1.6,290,3.11
2019,5,24,15,32.6,29,2.4,200,2.76
2019,5,24,16,33.2,29,1.6,270,2.28
2019,5,24,17,32.5,33,3.4,290,1.66
2019,5,24,18,30.4,40,3.6,290,0.98
2019,5,25,8,20.9,58,0.6,140,0.74
2019,5,25,9,22.7,51,1.2,110,1.15
2019,5,25,10,24.1,43,1.1,200,1.54
2019,5,25,11,25.1,34,2.4,250,1.75
2019,5,25,12,26.3,27,2.6,250,1.99
2019,5,25,13,27,24,2.5,200,1.95
2019,5,25,14,27.6,18,3.5,270,2.45
2019,5,25,15,27.5,22,3.1,200,1.84
2019,5,25,16,28.4,19,3.3,200,2.22
2019,5,25,17,27.8,26,2.6,230,1.35
2019,5,25,18,27.1,31,1.9,200,0.76
2019,5,26,8,22.1,43,0.9,50,1.05
2019,5,26,9,24.7,39,1.3,50,1.9
2019,5,26,10,26.6,32,1.4,180,2.51
2019,5,26,11,28.1,27,1.4,160,2.92
2019,5,26,12,29.5,24,2.5,230,3.22
2019,5,26,13,30.2,22,2.1,230,3.19
2019,5,26,14,30.5,24,3.2,230,2.96
2019,5,26,15,30.2,27,2.4,270,2.45
2019,5,26,16,30,26,3.2,250,2.26
2019,5,26,17,29.5,22,2.9,270,1.67
2019,5,26,18,27.1,23,3.5,270,0.84
2019,5,27,8,18.1,92,1.6,90,0.15
2019,5,27,9,18.1,94,1.9,90,0.22
2019,5,27,10,18.4,94,1.8,110,0.23
2019,5,27,11,18.9,95,1.1,110,0.33
2019,5,27,12,19.2,95,1.4,140,0.28
2019,5,27,13,19.6,95,1.7,160,0.34
2019,5,27,14,18.4,95,5.1,200,0.21
2019,5,27,15,17.6,96,3.5,250,0.11
2019,5,27,16,17.4,95,4.6,230,0.14
2019,5,27,17,16.8,94,3.2,230,0.18
2019,5,27,18,16,96,3.7,230,0.05
2019,5,28,8,15,50,1.4,290,0.97
2019,5,28,9,16.7,48,2.5,320,1.44
2019,5,28,10,18,46,2.6,320,2.3
2019,5,28,11,20,41,2.4,320,2.89
2019,5,28,12,21.7,35,2.9,230,3.37
2019,5,28,13,22.9,27,3.4,290,3.51
2019,5,28,14,23.9,28,3.3,270,3.39
2019,5,28,15,24,26,3.4,270,3.1
2019,5,28,16,23.6,27,4.9,270,2.59
2019,5,28,17,23.7,25,4,250,1.96
2019,5,28,18,23,22,2.9,270,1.27
2019,5,29,8,17,58,0.8,140,1.2
2019,5,29,9,19.6,51,0.8,110,1.87
2019,5,29,10,21,49,2.5,200,2.47
2019,5,29,11,22.7,39,2.7,180,2.96
2019,5,29,12,24.2,34,2.3,290,3.31
2019,5,29,13,25.7,27,3,230,3.42
2019,5,29,14,25.9,25,3.5,230,3.33
2019,5,29,15,26.4,21,3,250,3.05
2019,5,29,16,26.3,28,4.3,290,2.55
2019,5,29,17,25.9,27,3.4,250,1.9
2019,5,29,18,24.9,30,3.1,270,1.24
2019,5,30,8,18.8,41,1.1,70,1.01
2019,5,30,9,20.8,33,1.2,200,1.47
2019,5,30,10,22.5,35,3.1,270,2.22
2019,5,30,11,23.9,32,3.9,230,2.83
2019,5,30,12,23.9,35,3.8,200,2.1
2019,5,30,13,24.1,34,3.7,200,2.15
2019,5,30,14,23.5,39,5.1,200,1.96
2019,5,30,15,23.9,36,3.4,200,1.78
2019,5,30,16,23.2,39,3.5,250,1.09
2019,5,30,17,22.1,44,3.3,250,0.56
2019,5,30,18,21,50,2.5,230,0.4
2019,5,31,8,17.9,51,2.3,180,1
2019,5,31,9,19.9,42,2.1,290,1.91
2019,5,31,10,21.3,39,3.6,250,2.55
2019,5,31,11,21.7,39,3.5,270,3.09
2019,5,31,12,22.7,38,3.8,250,3.42
2019,5,31,13,22.2,42,4,270,2.67
2019,5,31,14,23,37,4.5,290,3.24
2019,5,31,15,22.7,39,4.9,270,3.06
2019,5,31,16,22.9,37,2.7,290,2.55
2019,5,31,17,22.8,39,3.3,290,1.92
2019,5,31,18,21.2,44,3.4,290,1.19
2019,6,1,8,17.4,59,1,250,0.88
2019,6,1,9,18.6,58,1.3,230,1.47
2019,6,1,10,20.1,55,2.8,180,2.12
2019,6,1,11,21.1,52,2.6,200,2.47
2019,6,1,12,21.3,51,3.2,230,2.54
2019,6,1,13,21.5,51,1.8,250,2.11
2019,6,1,14,22.3,45,3.4,200,2.04
2019,6,1,15,22.9,44,3.6,180,2.05
2019,6,1,16,23.2,42,2.8,200,1.93
2019,6,1,17,23.1,45,3.1,270,1.54
2019,6,1,18,23.1,47,2.4,270,1.15
2019,6,2,8,18.2,56,1.2,20,1.25
2019,6,2,9,20.8,46,1,70,1.93
2019,6,2,10,22.9,39,1.6,200,2.52
2019,6,2,11,24.4,32,2,200,2.99
2019,6,2,12,26.2,22,1.7,250,3.26
2019,6,2,13,27.1,27,2.5,320,3.2
2019,6,2,14,27.3,30,2.8,270,2.71
2019,6,2,15,27.5,27,3.1,290,2.61
2019,6,2,16,27.1,30,4.5,270,2.23
2019,6,2,17,26.2,24,3.3,290,1.66
2019,6,2,18,25.2,22,3.5,290,1.03
2019,6,3,8,19.6,41,0.6,110,1.06
2019,6,3,9,22.2,37,1.9,160,1.71
2019,6,3,10,24.2,33,1.9,160,2.39
2019,6,3,11,26,30,1.9,230,2.8
2019,6,3,12,26.4,39,4.1,320,3.08
2019,6,3,13,26.1,44,4,340,2.91
2019,6,3,14,27.1,34,1.8,270,3.08
2019,6,3,15,28.5,33,1.4,50,2.82
2019,6,3,16,28.7,31,2.6,160,1.93
2019,6,3,17,29.4,31,3.1,200,1.78
2019,6,3,18,29.2,32,1.6,230,1.02
2019,6,4,8,21.6,43,1.5,180,1.12
2019,6,4,9,23.8,44,2.1,160,1.71
2019,6,4,10,25.4,38,2.9,230,2.37
2019,6,4,11,27,35,2.3,230,2.82
2019,6,4,12,27.8,37,2.9,270,3.01
2019,6,4,13,28.4,36,3.2,270,3.15
2019,6,4,14,28.6,36,3.3,270,3.14
2019,6,4,15,28.4,37,3.2,270,2.72
2019,6,4,16,27.6,42,3.6,290,2.26
2019,6,4,17,26.6,49,3,290,1.73
2019,6,4,18,26,50,2.3,250,1.14
2019,6,5,8,20.6,69,0.9,20,0.75
2019,6,5,9,21.7,67,2.4,290,1.18
2019,6,5,10,23.3,61,1.4,160,1.96
2019,6,5,11,25.5,51,1.8,160,2.86
